Laser delay,Gate width,Counts
15.3,3.0,530078.0
15.3,2.9000000000000004,416984.0
15.3,2.8,342512.0
15.3,2.7,288830.0
15.3,2.5999999999999996,249684.0
15.3,2.5,209808.0
15.3,2.4000000000000004,182532.0
15.3,2.3,157203.0
15.3,2.2,136160.0
15.3,2.0999999999999996,116812.0
15.3,2.0,99253.0
15.3,1.9000000000000004,83222.0
15.3,1.8000000000000007,68430.0
15.3,1.6999999999999993,55085.0
15.3,1.5999999999999996,44434.0
15.3,1.5,34595.0
15.3,1.4000000000000004,27442.0
15.3,1.3000000000000007,21365.0
15.3,1.1999999999999993,17024.0
15.3,1.0999999999999996,13975.0
15.3,1.0,10494.0
15.3,0.9000000000000004,7923.0
15.3,0.8000000000000007,6053.0
15.3,0.6999999999999993,3984.0
15.3,0.5999999999999996,2339.0
15.3,0.5,1034.0
15.3,0.40000000000000036,-130.0
15.3,0.3000000000000007,-1368.0
15.3,0.1999999999999993,-2141.0
15.3,0.09999999999999964,-2906.0
15.35,0.0,-3420.0
15.35,-0.09999999999999964,-3900.0
15.35,3.0,608157.0
15.35,2.9000000000000004,475062.0
15.35,2.8,385308.0
15.35,2.7,317268.0
15.35,2.5999999999999996,271359.0
15.35,2.5,228201.0
15.35,2.4000000000000004,197827.0
15.35,2.3,170347.0
15.35,2.2,147500.0
15.35,2.0999999999999996,126886.0
15.35,2.0,107299.0
15.35,1.9000000000000004,89498.0
15.35,1.8000000000000007,74198.0
15.35,1.6999999999999993,60568.0
15.35,1.5999999999999996,47763.0
15.35,1.5,37283.0
15.35,1.4000000000000004,29625.0
15.35,1.3000000000000007,23229.0
15.35,1.1999999999999993,18607.0
15.35,1.0999999999999996,15025.0
15.35,1.0,11757.0
15.35,0.9000000000000004,9085.0
15.35,0.8000000000000007,6484.0
15.35,0.6999999999999993,4757.0
15.35,0.5999999999999996,2942.0
15.35,0.5,1224.0
15.35,0.40000000000000036,-108.0
15.35,0.3000000000000007,-1045.0
15.35,0.1999999999999993,-1964.0
15.35,0.09999999999999964,-2667.0
15.4,0.0,-3333.0
15.4,-0.09999999999999964,-4050.0
15.4,3.0,693061.0
15.4,2.9000000000000004,546094.0
15.4,2.8,432151.0
15.4,2.7,350075.0
15.4,2.5999999999999996,294483.0
15.4,2.5,248642.0
15.4,2.4000000000000004,214774.0
15.4,2.3,185026.0
15.4,2.2,158953.0
15.4,2.0999999999999996,137638.0
15.4,2.0,116234.0
15.4,1.9000000000000004,96548.0
15.4,1.8000000000000007,80097.0
15.4,1.6999999999999993,65432.0
15.4,1.5999999999999996,51820.0
15.4,1.5,37219.0
15.4,1.4000000000000004,31612.0
15.4,1.3000000000000007,25399.0
15.4,1.1999999999999993,20163.0
15.4,1.0999999999999996,16645.0
15.4,1.0,13212.0
15.4,0.9000000000000004,9784.0
15.4,0.8000000000000007,7659.0
15.4,0.6999999999999993,5359.0
15.4,0.5999999999999996,3182.0
15.4,0.5,1655.0
15.4,0.40000000000000036,311.0
15.4,0.3000000000000007,-885.0
15.4,0.1999999999999993,-1933.0
15.4,0.09999999999999964,-2718.0
15.45,0.0,-3202.0
15.45,-0.09999999999999964,-3897.0
15.45,3.0,785750.0
15.45,2.9000000000000004,628550.0
15.45,2.8,492730.0
15.45,2.7,392282.0
15.45,2.5999999999999996,324563.0
15.45,2.5,270140.0
15.45,2.4000000000000004,232256.0
15.45,2.3,200020.0
15.45,2.2,172399.0
15.45,2.0999999999999996,147911.0
15.45,2.0,124979.0
15.45,1.9000000000000004,104765.0
15.45,1.8000000000000007,86921.0
15.45,1.6999999999999993,70384.0
15.45,1.5999999999999996,56176.0
15.45,1.5,43823.0
15.45,1.4000000000000004,34670.0
15.45,1.3000000000000007,27131.0
15.45,1.1999999999999993,22007.0
15.45,1.0999999999999996,18020.0
15.45,1.0,14686.0
15.45,0.9000000000000004,10807.0
15.45,0.8000000000000007,8278.0
15.45,0.6999999999999993,5842.0
15.45,0.5999999999999996,3730.0
15.45,0.5,2023.0
15.45,0.40000000000000036,528.0
15.45,0.3000000000000007,-862.0
15.45,0.1999999999999993,-1634.0
15.45,0.09999999999999964,-2648.0
15.5,0.0,-3207.0
15.5,-0.09999999999999964,-3901.0
15.5,3.0,891763.0
15.5,2.9000000000000004,717694.0
15.5,2.8,565099.0
15.5,2.7,445569.0
15.5,2.5999999999999996,360143.0
15.5,2.5,294560.0
15.5,2.4000000000000004,252906.0
15.5,2.3,217444.0
15.5,2.2,186630.0
15.5,2.0999999999999996,160093.0
15.5,2.0,135695.0
15.5,1.9000000000000004,113938.0
15.5,1.8000000000000007,94277.0
15.5,1.6999999999999993,76050.0
15.5,1.5999999999999996,60902.0
15.5,1.5,47317.0
15.5,1.4000000000000004,37385.0
15.5,1.3000000000000007,29746.0
15.5,1.1999999999999993,23855.0
15.5,1.0999999999999996,19695.0
15.5,1.0,15619.0
15.5,0.9000000000000004,12088.0
15.5,0.8000000000000007,9235.0
15.5,0.6999999999999993,6575.0
15.5,0.5999999999999996,4511.0
15.5,0.5,2636.0
15.5,0.40000000000000036,903.0
15.5,0.3000000000000007,-601.0
15.5,0.1999999999999993,-1527.0
15.5,0.09999999999999964,-2631.0
15.55,0.0,-3268.0
15.55,-0.09999999999999964,-3921.0
15.55,3.0,1011028.0
15.55,2.9000000000000004,823893.0
15.55,2.8,649655.0
15.55,2.7,510251.0
15.55,2.5999999999999996,405433.0
15.55,2.5,323169.0
15.55,2.4000000000000004,274355.0
15.55,2.3,234467.0
15.55,2.2,203681.0
15.55,2.0999999999999996,174612.0
15.55,2.0,147195.0
15.55,1.9000000000000004,123136.0
15.55,1.8000000000000007,101845.0
15.55,1.6999999999999993,82174.0
15.55,1.5999999999999996,65256.0
15.55,1.5,51707.0
15.55,1.4000000000000004,40638.0
15.55,1.3000000000000007,32036.0
15.55,1.1999999999999993,25931.0
15.55,1.0999999999999996,21383.0
15.55,1.0,16923.0
15.55,0.9000000000000004,13446.0
15.55,0.8000000000000007,10256.0
15.55,0.6999999999999993,7193.0
15.55,0.5999999999999996,5054.0
15.55,0.5,2966.0
15.55,0.40000000000000036,1229.0
15.55,0.3000000000000007,-209.0
15.55,0.1999999999999993,-1464.0
15.55,0.09999999999999964,-2388.0
15.6,0.0,-3285.0
15.6,-0.09999999999999964,-3902.0
15.6,3.0,1141658.0
15.6,2.9000000000000004,936241.0
15.6,2.8,739921.0
15.6,2.7,586676.0
15.6,2.5999999999999996,405016.0
15.6,2.5,358828.0
15.6,2.4000000000000004,299648.0
15.6,2.3,256115.0
15.6,2.2,219216.0
15.6,2.0999999999999996,188463.0
15.6,2.0,159202.0
15.6,1.9000000000000004,133231.0
15.6,1.8000000000000007,110492.0
15.6,1.6999999999999993,88955.0
15.6,1.5999999999999996,70888.0
15.6,1.5,55707.0
15.6,1.4000000000000004,44289.0
15.6,1.3000000000000007,34899.0
15.6,1.1999999999999993,28172.0
15.6,1.0999999999999996,23488.0
15.6,1.0,18824.0
15.6,0.9000000000000004,14385.0
15.6,0.8000000000000007,11383.0
15.6,0.6999999999999993,8127.0
15.6,0.5999999999999996,5675.0
15.6,0.5,3349.0
15.6,0.40000000000000036,1523.0
15.6,0.3000000000000007,-193.0
15.6,0.1999999999999993,-1413.0
15.6,0.09999999999999964,-2321.0
15.65,0.0,-3064.0
15.65,-0.09999999999999964,-3982.0
15.65,3.0,1284410.0
15.65,2.9000000000000004,1061386.0
15.65,2.8,843473.0
15.65,2.7,672523.0
15.65,2.5999999999999996,529799.0
15.65,2.5,402091.0
15.65,2.4000000000000004,329315.0
15.65,2.3,277332.0
15.65,2.2,237520.0
15.65,2.0999999999999996,204246.0
15.65,2.0,173075.0
15.65,1.9000000000000004,144040.0
15.65,1.8000000000000007,119145.0
15.65,1.6999999999999993,96403.0
15.65,1.5999999999999996,76657.0
15.65,1.5,60388.0
15.65,1.4000000000000004,47469.0
15.65,1.3000000000000007,37529.0
15.65,1.1999999999999993,30880.0
15.65,1.0999999999999996,25386.0
15.65,1.0,20390.0
15.65,0.9000000000000004,15902.0
15.65,0.8000000000000007,12349.0
15.65,0.6999999999999993,9147.0
15.65,0.5999999999999996,6230.0
15.65,0.5,3660.0
15.65,0.40000000000000036,1995.0
15.65,0.3000000000000007,146.0
15.65,0.1999999999999993,-1108.0
15.65,0.09999999999999964,-2008.0
15.7,0.0,-3011.0
15.7,-0.09999999999999964,-3946.0
15.7,3.0,1444496.0
15.7,2.9000000000000004,1196193.0
15.7,2.8,959472.0
15.7,2.7,767443.0
15.7,2.5999999999999996,604084.0
15.7,2.5,456592.0
15.7,2.4000000000000004,365780.0
15.7,2.3,302510.0
15.7,2.2,257658.0
15.7,2.0999999999999996,220987.0
15.7,2.0,186792.0
15.7,1.9000000000000004,156167.0
15.7,1.8000000000000007,129390.0
15.7,1.6999999999999993,104497.0
15.7,1.5999999999999996,83282.0
15.7,1.5,65751.0
15.7,1.4000000000000004,51807.0
15.7,1.3000000000000007,41035.0
15.7,1.1999999999999993,30450.0
15.7,1.0999999999999996,27499.0
15.7,1.0,22241.0
15.7,0.9000000000000004,17326.0
15.7,0.8000000000000007,13585.0
15.7,0.6999999999999993,10269.0
15.7,0.5999999999999996,7048.0
15.7,0.5,4357.0
15.7,0.40000000000000036,2377.0
15.7,0.3000000000000007,392.0
15.7,0.1999999999999993,-890.0
15.7,0.09999999999999964,-2129.0
15.75,0.0,-3058.0
15.75,-0.09999999999999964,-3930.0
15.75,3.0,1629043.0
15.75,2.9000000000000004,1347179.0
15.75,2.8,1084535.0
15.75,2.7,871424.0
15.75,2.5999999999999996,692055.0
15.75,2.5,519161.0
15.75,2.4000000000000004,411767.0
15.75,2.3,332733.0
15.75,2.2,282070.0
15.75,2.0999999999999996,239579.0
15.75,2.0,201571.0
15.75,1.9000000000000004,169257.0
15.75,1.8000000000000007,140470.0
15.75,1.6999999999999993,112808.0
15.75,1.5999999999999996,90284.0
15.75,1.5,70801.0
15.75,1.4000000000000004,55853.0
15.75,1.3000000000000007,44910.0
15.75,1.1999999999999993,36387.0
15.75,1.0999999999999996,29979.0
15.75,1.0,24346.0
15.75,0.9000000000000004,19087.0
15.75,0.8000000000000007,14851.0
15.75,0.6999999999999993,10988.0
15.75,0.5999999999999996,8012.0
15.75,0.5,5123.0
15.75,0.40000000000000036,2702.0
15.75,0.3000000000000007,725.0
15.75,0.1999999999999993,-510.0
15.75,0.09999999999999964,-1937.0
15.8,0.0,-3051.0
15.8,-0.09999999999999964,-3966.0
15.8,3.0,1855430.0
15.8,2.9000000000000004,1519441.0
15.8,2.8,1224236.0
15.8,2.7,991320.0
15.8,2.5999999999999996,792323.0
15.8,2.5,594787.0
15.8,2.4000000000000004,466068.0
15.8,2.3,370298.0
15.8,2.2,307207.0
15.8,2.0999999999999996,259686.0
15.8,2.0,218764.0
15.8,1.9000000000000004,183029.0
15.8,1.8000000000000007,151298.0
15.8,1.6999999999999993,121571.0
15.8,1.5999999999999996,96400.0
15.8,1.5,76748.0
15.8,1.4000000000000004,60744.0
15.8,1.3000000000000007,48456.0
15.8,1.1999999999999993,39283.0
15.8,1.0999999999999996,32682.0
15.8,1.0,26609.0
15.8,0.9000000000000004,20369.0
15.8,0.8000000000000007,16290.0
15.8,0.6999999999999993,12226.0
15.8,0.5999999999999996,8873.0
15.8,0.5,5653.0
15.8,0.40000000000000036,3227.0
15.8,0.3000000000000007,1108.0
15.8,0.1999999999999993,-543.0
15.8,0.09999999999999964,-1902.0
15.85,0.0,-2950.0
15.85,-0.09999999999999964,-4003.0
15.85,3.0,2135426.0
15.85,2.9000000000000004,1713630.0
15.85,2.8,1374940.0
15.85,2.7,1120719.0
15.85,2.5999999999999996,900967.0
15.85,2.5,676615.0
15.85,2.4000000000000004,533715.0
15.85,2.3,418048.0
15.85,2.2,339542.0
15.85,2.0999999999999996,283810.0
15.85,2.0,237647.0
15.85,1.9000000000000004,197929.0
15.85,1.8000000000000007,164436.0
15.85,1.6999999999999993,132206.0
15.85,1.5999999999999996,105566.0
15.85,1.5,82892.0
15.85,1.4000000000000004,65431.0
15.85,1.3000000000000007,52278.0
15.85,1.1999999999999993,42187.0
15.85,1.0999999999999996,35671.0
15.85,1.0,28882.0
15.85,0.9000000000000004,22604.0
15.85,0.8000000000000007,17832.0
15.85,0.6999999999999993,13365.0
15.85,0.5999999999999996,9518.0
15.85,0.5,6504.0
15.85,0.40000000000000036,3722.0
15.85,0.3000000000000007,1758.0
15.85,0.1999999999999993,-214.0
15.85,0.09999999999999964,-1577.0
15.9,0.0,-2847.0
15.9,-0.09999999999999964,-3943.0
15.9,3.0,2521401.0
15.9,2.9000000000000004,1945491.0
15.9,2.8,1550313.0
15.9,2.7,1264024.0
15.9,2.5999999999999996,1021736.0
15.9,2.5,771314.0
15.9,2.4000000000000004,609743.0
15.9,2.3,417159.0
15.9,2.2,378584.0
15.9,2.0999999999999996,311636.0
15.9,2.0,257963.0
15.9,1.9000000000000004,213755.0
15.9,1.8000000000000007,177476.0
15.9,1.6999999999999993,143796.0
15.9,1.5999999999999996,113525.0
15.9,1.5,90367.0
15.9,1.4000000000000004,70884.0
15.9,1.3000000000000007,56823.0
15.9,1.1999999999999993,46353.0
15.9,1.0999999999999996,38643.0
15.9,1.0,31369.0
15.9,0.9000000000000004,23879.0
15.9,0.8000000000000007,19514.0
15.9,0.6999999999999993,14383.0
15.9,0.5999999999999996,10697.0
15.9,0.5,7074.0
15.9,0.40000000000000036,4284.0
15.9,0.3000000000000007,1840.0
15.9,0.1999999999999993,-78.0
15.9,0.09999999999999964,-1540.0
15.95,0.0,-2841.0
15.95,-0.09999999999999964,-3962.0
15.95,3.0,3076631.0
15.95,2.9000000000000004,2254018.0
15.95,2.8,1758547.0
15.95,2.7,1421702.0
15.95,2.5999999999999996,1152773.0
15.95,2.5,872441.0
15.95,2.4000000000000004,697166.0
15.95,2.3,543621.0
15.95,2.2,426983.0
15.95,2.0999999999999996,344537.0
15.95,2.0,280286.0
15.95,1.9000000000000004,233161.0
15.95,1.8000000000000007,192024.0
15.95,1.6999999999999993,155895.0
15.95,1.5999999999999996,123465.0
15.95,1.5,97482.0
15.95,1.4000000000000004,77133.0
15.95,1.3000000000000007,62263.0
15.95,1.1999999999999993,50321.0
15.95,1.0999999999999996,41788.0
15.95,1.0,34031.0
15.95,0.9000000000000004,26743.0
15.95,0.8000000000000007,20901.0
15.95,0.6999999999999993,15885.0
15.95,0.5999999999999996,12181.0
15.95,0.5,8145.0
15.95,0.40000000000000036,5015.0
15.95,0.3000000000000007,2397.0
15.95,0.1999999999999993,446.0
15.95,0.09999999999999964,-1483.0
16.0,0.0,-2814.0
16.0,-0.09999999999999964,-3942.0
16.0,3.0,3790162.0
16.0,2.9000000000000004,2678860.0
16.0,2.8,2009503.0
16.0,2.7,1605674.0
16.0,2.5999999999999996,1301023.0
16.0,2.5,988676.0
16.0,2.4000000000000004,793124.0
16.0,2.3,621111.0
16.0,2.2,487806.0
16.0,2.0999999999999996,384210.0
16.0,2.0,308385.0
16.0,1.9000000000000004,253929.0
16.0,1.8000000000000007,209041.0
16.0,1.6999999999999993,168935.0
16.0,1.5999999999999996,134191.0
16.0,1.5,105442.0
16.0,1.4000000000000004,83479.0
16.0,1.3000000000000007,66298.0
16.0,1.1999999999999993,53887.0
16.0,1.0999999999999996,45300.0
16.0,1.0,36376.0
16.0,0.9000000000000004,29041.0
16.0,0.8000000000000007,23071.0
16.0,0.6999999999999993,17486.0
16.0,0.5999999999999996,13341.0
16.0,0.5,8840.0
16.0,0.40000000000000036,5498.0
16.0,0.3000000000000007,2819.0
16.0,0.1999999999999993,535.0
16.0,0.09999999999999964,-1257.0
16.05,0.0,-2756.0
16.05,-0.09999999999999964,-3995.0
16.05,3.0,4558523.0
16.05,2.9000000000000004,3263158.0
16.05,2.8,2336177.0
16.05,2.7,1820229.0
16.05,2.5999999999999996,1463304.0
16.05,2.5,1112964.0
16.05,2.4000000000000004,896413.0
16.05,2.3,709946.0
16.05,2.2,558249.0
16.05,2.0999999999999996,435665.0
16.05,2.0,340006.0
16.05,1.9000000000000004,276475.0
16.05,1.8000000000000007,226270.0
16.05,1.6999999999999993,183210.0
16.05,1.5999999999999996,145672.0
16.05,1.5,114213.0
16.05,1.4000000000000004,90361.0
16.05,1.3000000000000007,72158.0
16.05,1.1999999999999993,58685.0
16.05,1.0999999999999996,49183.0
16.05,1.0,39670.0
16.05,0.9000000000000004,28939.0
16.05,0.8000000000000007,24996.0
16.05,0.6999999999999993,19322.0
16.05,0.5999999999999996,14498.0
16.05,0.5,10118.0
16.05,0.40000000000000036,6427.0
16.05,0.3000000000000007,3424.0
16.05,0.1999999999999993,1065.0
16.05,0.09999999999999964,-966.0
16.1,0.0,-2524.0
16.1,-0.09999999999999964,-3987.0
16.1,3.0,5259601.0
16.1,2.9000000000000004,4009242.0
16.1,2.8,2807754.0
16.1,2.7,2085017.0
16.1,2.5999999999999996,1655245.0
16.1,2.5,1255608.0
16.1,2.4000000000000004,1012965.0
16.1,2.3,805211.0
16.1,2.2,638083.0
16.1,2.0999999999999996,498154.0
16.1,2.0,381054.0
16.1,1.9000000000000004,302536.0
16.1,1.8000000000000007,245277.0
16.1,1.6999999999999993,198577.0
16.1,1.5999999999999996,157419.0
16.1,1.5,123917.0
16.1,1.4000000000000004,97708.0
16.1,1.3000000000000007,78456.0
16.1,1.1999999999999993,63672.0
16.1,1.0999999999999996,53088.0
16.1,1.0,43394.0
16.1,0.9000000000000004,34158.0
16.1,0.8000000000000007,27612.0
16.1,0.6999999999999993,21196.0
16.1,0.5999999999999996,15825.0
16.1,0.5,10893.0
16.1,0.40000000000000036,6988.0
16.1,0.3000000000000007,3987.0
16.1,0.1999999999999993,1424.0
16.1,0.09999999999999964,-796.0
16.15,0.0,-2482.0
16.15,-0.09999999999999964,-4032.0
16.15,3.0,5982399.0
16.15,2.9000000000000004,4763114.0
16.15,2.8,3445046.0
16.15,2.7,2435920.0
16.15,2.5999999999999996,1879538.0
16.15,2.5,1411648.0
16.15,2.4000000000000004,1145898.0
16.15,2.3,911078.0
16.15,2.2,726716.0
16.15,2.0999999999999996,572260.0
16.15,2.0,432321.0
16.15,1.9000000000000004,334281.0
16.15,1.8000000000000007,266408.0
16.15,1.6999999999999993,214918.0
16.15,1.5999999999999996,171110.0
16.15,1.5,134339.0
16.15,1.4000000000000004,105917.0
16.15,1.3000000000000007,84897.0
16.15,1.1999999999999993,69670.0
16.15,1.0999999999999996,57708.0
16.15,1.0,46459.0
16.15,0.9000000000000004,37402.0
16.15,0.8000000000000007,29551.0
16.15,0.6999999999999993,22895.0
16.15,0.5999999999999996,17268.0
16.15,0.5,12202.0
16.15,0.40000000000000036,7832.0
16.15,0.3000000000000007,4508.0
16.15,0.1999999999999993,1755.0
16.15,0.09999999999999964,-593.0
16.2,0.0,-2320.0
16.2,-0.09999999999999964,-4108.0
16.2,3.0,7312658.0
16.2,2.9000000000000004,5443661.0
16.2,2.8,4204688.0
16.2,2.7,2952558.0
16.2,2.5999999999999996,2164762.0
16.2,2.5,1600558.0
16.2,2.4000000000000004,1289467.0
16.2,2.3,1030444.0
16.2,2.2,824466.0
16.2,2.0999999999999996,654502.0
16.2,2.0,492510.0
16.2,1.9000000000000004,373959.0
16.2,1.8000000000000007,291808.0
16.2,1.6999999999999993,233712.0
16.2,1.5999999999999996,185429.0
16.2,1.5,145396.0
16.2,1.4000000000000004,114507.0
16.2,1.3000000000000007,91862.0
16.2,1.1999999999999993,74830.0
16.2,1.0999999999999996,62586.0
16.2,1.0,50637.0
16.2,0.9000000000000004,40968.0
16.2,0.8000000000000007,32410.0
16.2,0.6999999999999993,25183.0
16.2,0.5999999999999996,19139.0
16.2,0.5,13385.0
16.2,0.40000000000000036,8869.0
16.2,0.3000000000000007,5032.0
16.2,0.1999999999999993,2111.0
16.2,0.09999999999999964,-330.0
16.25,0.0,-2247.0
16.25,-0.09999999999999964,-4110.0
16.25,3.0,10549714.0
16.25,2.9000000000000004,6221246.0
16.25,2.8,4953490.0
16.25,2.7,3630502.0
16.25,2.5999999999999996,2558512.0
16.25,2.5,1831381.0
16.25,2.4000000000000004,1450166.0
16.25,2.3,1162339.0
16.25,2.2,928566.0
16.25,2.0999999999999996,744604.0
16.25,2.0,491507.0
16.25,1.9000000000000004,422893.0
16.25,1.8000000000000007,321724.0
16.25,1.6999999999999993,253450.0
16.25,1.5999999999999996,201079.0
16.25,1.5,158143.0
16.25,1.4000000000000004,124340.0
16.25,1.3000000000000007,99228.0
16.25,1.1999999999999993,81884.0
16.25,1.0999999999999996,68494.0
16.25,1.0,55493.0
16.25,0.9000000000000004,43823.0
16.25,0.8000000000000007,35273.0
16.25,0.6999999999999993,26902.0
16.25,0.5999999999999996,20899.0
16.25,0.5,14720.0
16.25,0.40000000000000036,9969.0
16.25,0.3000000000000007,5856.0
16.25,0.1999999999999993,2673.0
16.25,0.09999999999999964,-272.0
16.3,0.0,-2108.0
16.3,-0.09999999999999964,-4104.0
16.3,3.0,15067808.0
16.3,2.9000000000000004,7854896.0
16.3,2.8,5625004.0
16.3,2.7,4404423.0
16.3,2.5999999999999996,3099730.0
16.3,2.5,2134646.0
16.3,2.4000000000000004,1641574.0
16.3,2.3,1311263.0
16.3,2.2,1047224.0
16.3,2.0999999999999996,844077.0
16.3,2.0,644125.0
16.3,1.9000000000000004,480374.0
16.3,1.8000000000000007,356911.0
16.3,1.6999999999999993,275209.0
16.3,1.5999999999999996,218024.0
16.3,1.5,170709.0
16.3,1.4000000000000004,134683.0
16.3,1.3000000000000007,107135.0
16.3,1.1999999999999993,87573.0
16.3,1.0999999999999996,73199.0
16.3,1.0,60066.0
16.3,0.9000000000000004,47988.0
16.3,0.8000000000000007,37813.0
16.3,0.6999999999999993,29442.0
16.3,0.5999999999999996,23196.0
16.3,0.5,16310.0
16.3,0.40000000000000036,10945.0
16.3,0.3000000000000007,6335.0
16.3,0.1999999999999993,3008.0
16.3,0.09999999999999964,99.0
16.35,0.0,-1905.0
16.35,-0.09999999999999964,-4142.0
16.35,3.0,17033051.0
16.35,2.9000000000000004,11609614.0
16.35,2.8,6510626.0
16.35,2.7,5138990.0
16.35,2.5999999999999996,3826369.0
16.35,2.5,2555838.0
16.35,2.4000000000000004,1878315.0
16.35,2.3,1477090.0
16.35,2.2,1182718.0
16.35,2.0999999999999996,956030.0
16.35,2.0,736150.0
16.35,1.9000000000000004,549806.0
16.35,1.8000000000000007,402406.0
16.35,1.6999999999999993,302153.0
16.35,1.5999999999999996,234937.0
16.35,1.5,185484.0
16.35,1.4000000000000004,145574.0
16.35,1.3000000000000007,116217.0
16.35,1.1999999999999993,95607.0
16.35,1.0999999999999996,78993.0
16.35,1.0,63951.0
16.35,0.9000000000000004,51894.0
16.35,0.8000000000000007,41445.0
16.35,0.6999999999999993,31976.0
16.35,0.5999999999999996,24666.0
16.35,0.5,17707.0
16.35,0.40000000000000036,11985.0
16.35,0.3000000000000007,7161.0
16.35,0.1999999999999993,3707.0
16.35,0.09999999999999964,387.0
16.4,0.0,-1761.0
16.4,-0.09999999999999964,-4172.0
16.4,3.0,17258201.0
16.4,2.9000000000000004,15855398.0
16.4,2.8,8669868.0
16.4,2.7,5825208.0
16.4,2.5999999999999996,4604592.0
16.4,2.5,3128347.0
16.4,2.4000000000000004,2191724.0
16.4,2.3,1679112.0
16.4,2.2,1331609.0
16.4,2.0999999999999996,1079027.0
16.4,2.0,834842.0
16.4,1.9000000000000004,632301.0
16.4,1.8000000000000007,458397.0
16.4,1.6999999999999993,334242.0
16.4,1.5999999999999996,255750.0
16.4,1.5,200409.0
16.4,1.4000000000000004,158258.0
16.4,1.3000000000000007,126129.0
16.4,1.1999999999999993,103635.0
16.4,1.0999999999999996,86241.0
16.4,1.0,67766.0
16.4,0.9000000000000004,56052.0
16.4,0.8000000000000007,45000.0
16.4,0.6999999999999993,34647.0
16.4,0.5999999999999996,25059.0
16.4,0.5,19177.0
16.4,0.40000000000000036,13418.0
16.4,0.3000000000000007,8194.0
16.4,0.1999999999999993,4156.0
16.4,0.09999999999999964,889.0
16.45,0.0,-1772.0
16.45,-0.09999999999999964,-4245.0
16.45,3.0,17275759.0
16.45,2.9000000000000004,17202941.0
16.45,2.8,12965809.0
16.45,2.7,6863730.0
16.45,2.5999999999999996,5317232.0
16.45,2.5,3873923.0
16.45,2.4000000000000004,2634664.0
16.45,2.3,1929555.0
16.45,2.2,1508635.0
16.45,2.0999999999999996,1214356.0
16.45,2.0,943142.0
16.45,1.9000000000000004,720987.0
16.45,1.8000000000000007,524745.0
16.45,1.6999999999999993,375209.0
16.45,1.5999999999999996,279067.0
16.45,1.5,218469.0
16.45,1.4000000000000004,171559.0
16.45,1.3000000000000007,136665.0
16.45,1.1999999999999993,112544.0
16.45,1.0999999999999996,93581.0
16.45,1.0,73817.0
16.45,0.9000000000000004,60862.0
16.45,0.8000000000000007,49253.0
16.45,0.6999999999999993,37599.0
16.45,0.5999999999999996,29516.0
16.45,0.5,21119.0
16.45,0.40000000000000036,14650.0
16.45,0.3000000000000007,9321.0
16.45,0.1999999999999993,4893.0
16.45,0.09999999999999964,1093.0
16.5,0.0,-1508.0
16.5,-0.09999999999999964,-4118.0
16.5,3.0,17280638.0
16.5,2.9000000000000004,17337858.0
16.5,2.8,16552716.0
16.5,2.7,9593261.0
16.5,2.5999999999999996,6022525.0
16.5,2.5,4630528.0
16.5,2.4000000000000004,3252977.0
16.5,2.3,2261949.0
16.5,2.2,1719235.0
16.5,2.0999999999999996,1369054.0
16.5,2.0,1065819.0
16.5,1.9000000000000004,819807.0
16.5,1.8000000000000007,602554.0
16.5,1.6999999999999993,425119.0
16.5,1.5999999999999996,306905.0
16.5,1.5,237680.0
16.5,1.4000000000000004,185871.0
16.5,1.3000000000000007,148720.0
16.5,1.1999999999999993,122033.0
16.5,1.0999999999999996,101908.0
16.5,1.0,79915.0
16.5,0.9000000000000004,66238.0
16.5,0.8000000000000007,53752.0
16.5,0.6999999999999993,41169.0
16.5,0.5999999999999996,32292.0
16.5,0.5,23635.0
16.5,0.40000000000000036,15853.0
16.5,0.3000000000000007,10183.0
16.5,0.1999999999999993,5554.0
16.5,0.09999999999999964,1634.0
16.55,0.0,-1488.0
16.55,-0.09999999999999964,-4283.0
16.55,3.0,17273095.0
16.55,2.9000000000000004,17335984.0
16.55,2.8,17345947.0
16.55,2.7,14208905.0
16.55,2.5999999999999996,7309918.0
16.55,2.5,5320824.0
16.55,2.4000000000000004,4015911.0
16.55,2.3,2743563.0
16.55,2.2,1981731.0
16.55,2.0999999999999996,1551404.0
16.55,2.0,1205180.0
16.55,1.9000000000000004,932358.0
16.55,1.8000000000000007,688369.0
16.55,1.6999999999999993,483884.0
16.55,1.5999999999999996,341757.0
16.55,1.5,257495.0
16.55,1.4000000000000004,202059.0
16.55,1.3000000000000007,161310.0
16.55,1.1999999999999993,132194.0
16.55,1.0999999999999996,110157.0
16.55,1.0,87593.0
16.55,0.9000000000000004,72661.0
16.55,0.8000000000000007,58093.0
16.55,0.6999999999999993,44514.0
16.55,0.5999999999999996,35658.0
16.55,0.5,25371.0
16.55,0.40000000000000036,17429.0
16.55,0.3000000000000007,11374.0
16.55,0.1999999999999993,6093.0
16.55,0.09999999999999964,1789.0
16.6,0.0,-1241.0
16.6,-0.09999999999999964,-4363.0
16.6,3.0,17265644.0
16.6,2.9000000000000004,17328696.0
16.6,2.8,17391446.0
16.6,2.7,17032001.0
16.6,2.5999999999999996,10603209.0
16.6,2.5,6060598.0
16.6,2.4000000000000004,4761276.0
16.6,2.3,3387234.0
16.6,2.2,2339232.0
16.6,2.0999999999999996,1768471.0
16.6,2.0,1355979.0
16.6,1.9000000000000004,1050603.0
16.6,1.8000000000000007,783380.0
